Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2023-05-15,Lunch,775.0,20.0,3.5,2.0,0.0,0.0,52.5,2190.0,190.0,113.0,4.5,15.0,33.0,0.0,110.0,21.0,34.4,
2023-05-15,Snacks,362.3,7.8,4.0,0.0,0.0,0.0,110.0,380.0,870.8,41.1,6.2,29.8,36.5,0.0,0.0,52.6,22.7,
2023-05-16,Breakfast,670.0,25.5,3.5,3.0,1.0,0.0,32.5,1550.0,200.0,84.0,4.0,6.0,21.0,0.0,110.0,15.0,22.2,
2023-05-16,Dinner,380.0,9.0,4.0,0.0,0.0,0.0,15.0,725.0,610.0,38.0,5.0,4.0,39.0,0.0,0.0,18.0,16.7,
2023-05-16,Lunch,495.0,6.5,0.0,1.5,0.0,0.0,52.5,1830.0,90.0,66.0,1.5,6.0,38.0,0.0,0.0,38.5,26.3,
2023-05-16,Snacks,486.0,8.5,5.5,0.0,0.0,0.0,110.0,460.0,655.0,67.0,0.0,36.0,35.5,0.0,0.0,49.5,18.4,
2023-05-17,Dinner,470.0,11.5,1.0,5.0,2.0,0.0,47.5,1895.0,60.0,49.0,1.0,4.0,39.0,0.0,0.0,59.0,18.2,
2023-05-17,Lunch,1751.3,39.6,9.7,1.0,0.0,0.0,57.5,3151.3,1444.0,180.2,11.0,75.8,111.9,15.0,15.0,89.6,71.9,
2023-05-17,Snacks,100.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-18,Breakfast,389.0,5.0,2.9,0.0,0.0,0.1,95.0,805.0,405.0,44.5,6.5,5.0,44.0,0.0,0.0,32.6,28.6,
2023-05-18,Dinner,840.0,23.0,3.0,2.0,0.0,0.0,50.0,2240.0,284.0,122.0,2.0,18.0,34.0,0.0,0.0,22.6,28.4,
2023-05-18,Lunch,1030.0,25.5,9.5,0.0,0.0,0.0,160.0,1510.0,1220.0,92.1,10.0,44.8,81.0,9.2,9.2,49.2,75.1,
2023-05-19,Breakfast,919.9,20.0,7.5,0.0,0.0,0.0,45.0,1045.0,1915.3,111.8,20.7,62.2,91.9,0.0,0.0,177.4,13.1,
2023-05-19,Lunch,228.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,
2023-05-20,Dinner,1268.4,22.9,8.0,1.0,8.8,1.2,296.0,448.8,2141.1,146.4,9.0,43.7,130.1,0.0,3.4,3.4,76.7,
2023-05-20,Lunch,423.3,5.8,3.8,0.0,0.0,0.0,0.0,2823.0,616.7,46.3,13.0,0.8,38.3,0.0,0.0,0.0,31.5,
2023-05-21,Breakfast,623.7,19.7,2.5,0.2,2.2,0.3,73.4,495.6,681.0,78.0,3.0,23.0,37.8,0.0,0.0,6.6,26.2,
2023-05-21,Lunch,950.0,26.5,4.0,0.0,0.0,0.0,195.0,820.0,1230.0,93.5,16.0,29.0,82.5,0.0,0.0,23.0,39.5,
2023-05-21,Snacks,130.0,2.0,1.0,0.0,0.0,0.0,90.0,230.0,170.0,3.0,0.0,2.0,25.0,0.0,0.0,17.0,16.7,
2023-05-22,Breakfast,548.4,6.0,4.8,0.0,0.0,0.2,100.0,1131.4,546.0,71.1,10.0,6.0,55.0,0.0,0.0,43.0,34.5,
2023-05-22,Lunch,820.0,29.5,1.5,5.0,2.0,0.0,30.0,1260.0,142.0,99.5,1.0,6.0,38.5,0.0,0.0,11.3,16.2,
2023-05-22,Snacks,741.2,18.7,5.4,1.0,0.0,0.0,186.3,1445.0,345.4,77.4,4.1,13.8,65.1,0.0,0.0,27.5,31.9,
2023-05-23,Dinner,960.0,16.5,7.5,1.5,3.0,0.0,5.0,3875.0,0.0,94.0,6.0,3.0,102.0,0.0,0.0,74.0,40.7,
2023-05-23,Lunch,960.0,28.0,4.0,2.0,2.0,0.0,105.0,1540.0,260.0,114.0,3.0,12.0,60.0,0.0,4.0,28.0,32.4,
2023-05-23,Snacks,200.0,7.0,0.0,0.0,0.0,0.0,0.0,320.0,380.0,32.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,
2023-05-24,Breakfast,635.0,13.5,1.5,3.0,1.0,0.0,27.5,1310.0,95.0,109.0,2.0,7.0,17.0,0.0,0.0,9.0,14.2,
2023-05-24,Lunch,670.0,9.0,3.0,1.0,0.0,0.0,5.0,1195.0,60.0,44.0,1.0,4.0,96.0,0.0,0.0,59.0,12.2,
2023-05-25,Breakfast,460.0,14.0,3.5,0.0,0.0,0.0,10.0,510.0,520.0,69.0,21.0,19.5,42.0,0.0,0.0,41.1,6.0,
2023-05-25,Dinner,838.5,15.0,6.0,1.5,0.5,0.2,218.7,945.6,1597.2,88.3,7.1,40.7,100.2,0.0,3.4,79.5,41.6,
2023-05-25,Lunch,555.0,19.0,2.5,7.0,3.0,0.0,32.5,1485.0,95.0,78.0,2.0,7.0,17.0,0.0,0.0,9.0,14.2,
2023-05-26,Breakfast,180.0,6.0,2.0,0.0,0.0,0.0,5.0,150.0,94.0,23.0,10.0,2.0,21.0,0.0,0.0,7.8,6.0,
2023-05-27,Breakfast,1102.3,40.8,13.0,0.0,0.0,0.0,265.0,2870.0,400.8,107.1,11.2,21.8,84.5,0.0,0.0,20.1,22.7,
2023-05-27,Dinner,187.1,1.7,0.5,0.5,0.5,0.2,98.7,110.6,433.7,0.0,0.0,0.0,52.7,0.0,3.4,1.7,6.8,
2023-05-27,Lunch,515.0,7.0,4.0,0.0,0.0,0.0,110.0,390.0,640.0,82.0,2.0,16.0,36.0,0.0,110.0,49.5,22.7,
2023-05-27,Snacks,300.0,3.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-28,Breakfast,428.3,4.4,1.0,0.0,0.0,0.0,100.0,760.3,458.6,64.3,7.8,17.0,39.7,0.0,0.1,39.4,29.0,
2023-05-28,Dinner,765.0,10.3,2.0,0.0,0.0,0.0,0.0,2210.0,777.0,95.0,25.0,25.5,73.0,0.0,0.0,13.0,41.0,
2023-05-28,Lunch,710.0,13.5,5.5,0.0,0.0,0.0,0.0,1957.5,835.0,86.0,13.0,3.0,54.0,0.0,0.0,12.0,28.9,
2023-05-29,Breakfast,460.0,9.0,4.0,0.0,0.0,0.0,120.0,760.0,820.0,48.0,5.0,19.0,49.0,0.0,0.0,70.5,26.1,
2023-05-29,Dinner,324.0,5.4,1.7,0.0,0.0,0.0,0.0,1164.5,0.0,22.0,8.0,12.0,42.8,0.0,0.0,5.2,8.0,
2023-05-29,Lunch,600.0,16.5,1.0,5.0,2.0,0.0,42.5,1715.0,130.0,85.0,3.0,4.0,25.0,0.0,0.0,9.0,18.2,
2023-05-29,Snacks,795.5,22.8,5.5,7.0,3.0,0.0,142.5,1595.0,926.2,96.6,7.0,33.6,52.5,0.0,0.0,61.5,38.8,
2023-05-30,Breakfast,380.0,7.5,0.0,1.0,0.0,0.0,25.0,1020.0,390.0,58.0,1.5,4.0,17.0,0.0,0.0,10.0,16.2,
2023-05-30,Dinner,650.0,16.0,5.5,0.0,0.0,0.0,195.0,690.0,277.5,46.3,0.0,16.3,78.8,0.0,0.0,18.0,53.1,
2023-05-30,Lunch,887.3,24.8,5.5,5.0,2.0,0.0,132.5,1840.0,972.8,104.1,7.2,34.8,63.5,0.0,0.0,93.9,22.2,
2023-05-30,Snacks,270.0,6.0,4.0,0.0,0.0,0.0,15.0,335.0,99.0,44.0,8.0,28.0,16.0,0.0,0.0,11.6,13.1,
2023-05-31,Breakfast,465.0,10.1,2.8,0.0,0.0,0.0,496.0,1090.0,697.0,51.8,7.0,6.0,45.5,0.0,0.0,39.0,17.7,
2023-05-31,Dinner,541.2,14.7,3.0,1.0,0.0,0.0,105.0,830.0,263.1,62.3,6.4,17.2,38.4,0.0,0.0,13.7,32.5,
2023-05-31,Lunch,525.0,17.0,1.5,5.0,2.0,0.0,32.5,1540.0,142.0,63.0,1.0,6.0,27.0,0.0,0.0,36.3,16.2,
2023-05-31,Snacks,495.0,6.0,1.0,0.0,0.0,0.0,90.0,470.0,415.0,82.0,4.0,3.0,26.0,0.0,110.0,18.0,14.3,
2023-06-01,Breakfast,439.6,13.0,0.9,2.7,0.8,0.0,27.1,1133.1,142.0,59.8,1.0,6.0,18.0,0.0,0.0,11.3,16.2,
2023-06-01,Dinner,490.0,6.5,1.5,0.0,0.0,0.0,0.0,1147.5,518.0,56.0,14.0,13.0,52.0,0.0,0.0,6.9,24.7,
2023-06-01,Lunch,884.0,19.5,4.0,0.0,0.0,0.0,20.0,460.0,1278.0,91.0,18.0,43.0,95.0,0.0,0.0,109.4,6.0,
2023-06-01,Snacks,132.3,0.8,0.0,0.0,0.0,0.0,0.0,120.0,275.8,33.1,8.2,13.8,2.5,0.0,110.0,3.1,12.0,
2023-06-02,Breakfast,1121.5,25.3,4.0,1.0,0.0,0.0,46.3,1492.5,194.0,143.0,7.0,9.0,81.5,0.0,0.0,18.0,28.3,
2023-06-02,Lunch,867.5,13.5,6.1,0.0,0.0,0.0,5.0,3232.5,737.5,93.8,10.5,3.9,83.8,0.0,0.0,68.0,32.3,
2023-06-03,Breakfast,477.5,7.5,4.6,0.0,0.0,0.0,0.0,1862.5,647.5,41.8,10.5,0.9,56.8,0.0,0.0,0.0,15.6,
2023-06-03,Dinner,979.5,18.0,8.0,0.0,0.0,0.0,40.0,660.0,975.0,125.0,1.0,28.0,79.0,0.0,0.0,65.0,0.0,
2023-06-03,Lunch,360.0,8.0,2.0,1.0,0.0,0.0,50.0,1520.0,60.0,48.0,1.0,10.0,24.0,0.0,0.0,9.0,16.2,
2023-06-04,Breakfast,685.9,9.7,4.6,0.1,1.0,0.1,34.5,957.5,817.4,110.5,10.0,34.3,40.7,0.0,1.0,65.0,18.9,
2023-06-05,Breakfast,766.5,22.5,4.8,6.2,2.6,0.0,44.0,1882.7,95.0,68.6,2.0,8.5,69.5,0.0,0.0,9.0,15.2,
2023-06-05,Dinner,1074.2,16.4,2.3,4.4,1.7,0.0,6.7,973.7,1614.0,145.7,19.0,7.0,93.0,0.0,0.0,39.1,62.2,
2023-06-05,Lunch,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-06,Breakfast,256.7,7.2,1.3,0.1,0.5,0.0,9.1,124.2,274.3,43.6,3.0,24.5,6.8,0.0,0.4,16.9,6.0,
2023-06-06,Dinner,854.9,16.5,1.0,2.0,0.0,0.0,104.9,3515.1,120.0,95.0,2.0,8.0,74.0,0.0,0.0,93.0,38.4,
2023-06-06,Lunch,712.1,18.3,3.9,3.6,1.7,0.0,127.2,1519.6,831.1,92.9,7.7,30.3,46.3,0.0,0.4,44.4,36.9,
2023-06-06,Snacks,220.0,4.0,1.0,0.0,0.0,0.0,90.0,317.5,390.0,18.0,5.0,4.5,30.0,0.0,110.0,19.0,15.3,
2023-06-07,Breakfast,1074.9,20.5,2.0,2.0,0.0,0.0,194.9,3832.6,510.0,113.0,7.0,12.5,104.0,0.0,110.0,112.0,53.7,
2023-06-07,Lunch,1011.4,27.4,4.1,1.1,0.5,0.0,132.8,2321.8,1211.1,128.7,8.7,33.6,64.1,0.0,0.4,96.4,36.4,
2023-06-08,Breakfast,590.0,16.0,1.0,1.0,0.0,0.0,25.0,1430.0,630.0,92.0,2.5,13.0,18.0,0.0,0.0,12.0,14.2,
2023-06-08,Dinner,128.6,0.9,0.3,0.3,0.3,0.1,49.3,80.3,498.9,7.0,2.0,4.0,27.4,0.0,1.7,0.9,9.4,
2023-06-08,Lunch,1177.8,24.9,5.9,0.4,0.4,0.1,110.6,1405.3,1078.2,143.0,13.0,54.0,119.1,0.0,2.8,165.5,19.8,
2023-06-09,Breakfast,1666.7,44.7,16.4,3.8,1.5,0.1,192.4,3495.7,1647.9,158.2,15.5,24.0,162.4,0.0,111.7,51.6,77.6,
2023-06-10,Breakfast,1590.0,38.2,1.8,11.5,3.6,0.0,174.3,3686.2,1122.7,188.3,4.0,16.0,110.0,0.0,0.0,87.6,48.8,
2023-06-10,Dinner,526.4,12.0,1.6,3.5,1.2,0.0,173.1,1345.4,671.3,45.5,1.0,6.0,55.0,0.0,0.0,26.8,28.9,
2023-06-11,Dinner,495.0,23.6,6.3,5.0,7.0,0.0,466.0,1210.0,1032.0,38.8,4.0,3.0,30.5,0.0,0.0,3.2,10.0,
2023-06-11,Snacks,190.0,8.0,1.0,0.0,0.0,0.0,10.0,410.0,94.0,23.0,9.0,1.0,20.0,0.0,0.0,32.5,0.0,
2023-06-12,Breakfast,564.9,15.8,3.4,2.1,5.5,0.0,12.2,775.2,838.0,56.7,4.5,24.1,49.2,0.0,0.0,49.7,15.6,
2023-06-12,Dinner,479.1,12.0,3.5,0.3,0.3,0.1,68.3,422.8,765.9,41.2,5.7,3.2,62.5,8.0,1.7,40.0,29.7,
2023-06-12,Lunch,429.8,12.1,0.6,3.5,1.2,0.0,43.1,975.4,470.7,57.9,1.5,6.0,19.0,0.0,0.0,10.4,12.2,
2023-06-12,Snacks,457.2,10.6,2.4,0.1,0.5,0.0,102.2,350.2,893.8,58.8,8.2,27.9,35.7,100.0,610.0,70.8,28.7,
2023-06-13,Breakfast,284.9,7.3,2.4,1.1,3.0,0.0,12.2,355.2,518.0,26.7,2.0,17.1,28.2,0.0,0.0,39.7,7.8,
2023-06-13,Dinner,840.5,21.2,10.3,0.5,3.4,0.0,39.7,332.7,294.4,97.5,0.0,9.1,62.3,0.0,0.0,23.4,0.0,
2023-06-13,Lunch,579.1,15.5,3.5,0.3,0.3,0.1,68.3,572.8,1095.9,57.2,6.2,3.2,63.5,8.0,1.7,41.0,29.7,
2023-06-13,Snacks,130.0,5.0,0.5,0.0,0.0,0.0,0.0,180.0,100.0,20.0,0.0,2.0,2.0,0.0,0.0,2.0,1.7,
2023-06-14,Breakfast,517.8,13.4,1.4,3.8,1.5,0.1,68.9,769.1,449.2,61.2,1.0,6.0,43.2,0.0,2.3,12.1,18.4,
2023-06-14,Dinner,1261.0,11.8,3.2,0.3,0.1,0.0,7.5,2215.0,976.0,145.1,19.0,12.5,125.1,0.5,9.0,136.0,61.1,
2023-06-14,Snacks,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,10.0,0.0,0.0,
2023-06-15,Breakfast,329.8,8.6,0.6,3.5,1.2,0.0,43.1,815.4,280.7,41.9,1.0,4.0,18.0,0.0,0.0,9.4,12.2,
2023-06-15,Dinner,859.5,21.3,1.2,6.9,2.5,0.0,206.2,2530.8,1223.3,85.8,2.0,8.0,72.0,0.0,0.0,20.0,24.4,
2023-06-15,Lunch,593.1,16.3,1.1,3.5,1.2,0.0,123.1,1595.4,822.0,63.2,1.0,6.0,44.0,0.0,0.0,12.2,13.9,
2023-06-15,Snacks,222.3,2.8,1.0,0.0,0.0,0.0,90.0,230.0,400.8,26.1,6.2,15.8,26.5,0.0,0.0,20.1,22.7,
2023-06-16,Breakfast,463.1,12.8,0.6,3.5,1.2,0.0,63.1,1115.4,721.0,58.2,1.5,4.0,25.0,0.0,0.0,10.6,12.2,
2023-06-16,Dinner,360.0,6.0,3.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,
2023-06-16,Lunch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-16,Snacks,140.0,4.5,2.0,0.0,0.0,0.0,0.0,120.0,0.0,24.0,0.0,10.0,1.0,0.0,0.0,13.0,2.0,
2023-06-17,Breakfast,900.4,16.0,2.0,3.1,2.9,0.0,109.2,1851.4,1092.7,114.2,6.0,22.1,69.2,0.0,110.0,51.1,38.2,
2023-06-17,Dinner,784.4,6.0,3.0,0.0,0.0,0.0,0.0,255.0,2392.0,100.3,7.7,3.9,83.6,0.0,0.0,10.0,23.1,
2023-06-18,Breakfast,650.3,15.8,2.4,0.1,0.5,0.0,102.2,775.2,1836.5,92.5,9.2,31.4,38.1,0.0,0.0,54.5,24.2,
2023-06-18,Lunch,870.0,10.5,3.0,0.0,0.0,0.0,0.0,300.0,0.0,102.0,6.0,14.0,87.0,0.0,0.0,0.0,22.0,
2023-06-19,Breakfast,459.8,14.6,1.1,3.5,1.2,0.0,43.1,985.4,362.7,58.9,1.0,6.0,20.0,0.0,0.0,11.7,12.2,
2023-06-19,Dinner,633.6,10.3,2.0,0.0,0.0,0.0,0.0,295.0,546.4,50.4,5.4,38.9,51.9,9.2,9.2,13.5,31.7,
2023-06-19,Lunch,346.4,9.0,0.6,3.5,1.2,0.0,53.1,890.4,335.8,42.0,1.0,4.0,21.0,0.0,0.0,9.5,12.2,
2023-06-20,Breakfast,284.9,7.3,2.4,1.1,3.0,0.0,12.2,355.2,518.0,26.7,2.0,17.1,28.2,0.0,0.0,39.7,7.8,
2023-06-20,Dinner,1037.5,26.2,11.7,0.0,0.3,0.0,236.1,3177.6,2254.0,116.3,8.5,18.1,79.1,0.0,0.0,49.8,28.4,
2023-06-20,Lunch,465.0,6.0,0.0,1.0,0.0,0.0,62.5,1140.0,391.0,65.0,1.0,4.0,33.0,0.0,0.0,34.6,12.2,
2023-06-21,Breakfast,330.2,7.4,0.4,2.5,0.8,0.0,51.9,839.6,335.8,41.6,1.0,4.0,21.0,0.0,0.0,9.5,12.2,
2023-06-21,Dinner,230.0,4.0,0.5,0.5,0.0,0.0,70.0,560.0,315.0,22.0,0.5,4.0,23.0,0.0,0.0,5.7,11.7,
2023-06-21,Lunch,1224.9,31.3,17.9,0.1,0.5,0.0,192.2,3255.2,2711.0,123.7,9.0,34.1,116.2,0.0,0.0,159.3,31.1,
2023-06-22,Breakfast,391.9,8.7,0.4,2.0,0.8,0.0,64.4,1194.6,396.0,43.8,1.5,2.0,32.0,0.0,0.0,30.1,6.1,
2023-06-22,Dinner,582.5,5.7,3.7,0.0,0.3,0.0,146.1,577.6,739.0,72.8,0.0,15.6,54.1,0.0,0.0,56.2,22.3,
2023-06-22,Lunch,931.8,28.4,1.8,5.1,1.5,0.0,148.8,2229.2,690.0,89.5,2.0,12.0,70.0,0.0,0.0,70.4,35.5,
2023-06-23,Breakfast,1216.0,35.0,11.3,2.0,0.0,0.0,110.0,3263.0,195.0,150.2,9.0,25.4,92.2,0.0,0.0,6.0,32.0,
2023-06-24,Breakfast,540.0,9.0,0.0,1.0,0.0,0.0,50.0,1580.0,650.0,81.0,3.0,6.0,32.0,0.0,0.0,3.0,20.2,
2023-06-25,Breakfast,763.3,13.2,3.0,1.0,0.0,0.0,70.0,1215.0,1085.8,89.8,2.0,38.0,71.0,0.0,0.0,106.5,22.2,
2023-06-26,Breakfast,284.9,7.3,2.4,1.1,3.0,0.0,12.2,355.2,518.0,26.7,2.0,17.1,28.2,0.0,0.0,39.7,7.8,
2023-06-26,Dinner,800.0,17.0,4.0,0.0,0.0,0.0,0.0,1250.0,1036.0,88.0,16.0,14.0,80.0,16.0,16.0,11.4,45.3,
2023-06-26,Lunch,605.0,8.0,0.0,2.0,0.0,0.0,52.5,1970.0,410.0,87.5,2.0,15.0,45.0,0.0,0.0,31.0,32.4,
2023-06-27,Breakfast,285.0,7.5,2.5,1.0,2.5,0.0,15.0,410.0,506.0,26.0,2.0,16.0,28.0,0.0,0.0,35.0,7.8,
2023-06-27,Dinner,631.1,10.3,0.6,0.6,0.6,0.2,115.1,134.0,506.0,54.2,0.0,0.0,90.9,0.0,4.0,2.0,7.9,
2023-06-27,Lunch,781.7,18.3,0.0,2.0,0.0,0.0,100.0,1620.0,806.7,103.7,2.0,11.0,44.0,100.0,500.0,39.0,25.5,
2023-06-27,Snacks,160.0,9.0,5.0,0.0,0.0,0.0,0.0,30.0,0.0,18.0,0.0,17.0,2.0,0.0,0.0,2.0,4.0,
2023-06-28,Breakfast,343.6,13.2,2.2,1.4,3.5,0.0,7.5,419.0,472.5,24.8,2.8,12.4,31.6,100.0,500.0,45.4,10.7,
2023-06-28,Dinner,450.0,8.5,2.0,0.0,0.0,0.0,15.0,630.0,590.0,48.0,2.0,7.0,46.0,0.0,0.0,100.0,0.0,
2023-06-28,Lunch,918.5,10.9,0.4,0.4,0.4,0.1,82.2,707.0,361.5,130.0,1.0,0.0,78.9,0.0,2.8,1.4,11.3,
2023-06-29,Breakfast,406.7,6.8,0.5,1.0,0.0,0.0,110.0,1050.0,565.7,42.7,1.0,6.0,38.0,0.0,0.0,10.6,17.8,
2023-06-29,Dinner,190.0,8.0,6.0,0.0,0.0,0.0,10.0,105.0,69.0,17.0,5.0,5.0,16.0,0.0,0.0,4.6,5.6,
2023-06-29,Lunch,560.0,17.0,4.0,0.0,0.0,0.0,10.0,380.0,330.0,84.0,23.0,23.0,45.0,0.0,0.0,15.8,17.1,
2023-06-30,Breakfast,870.0,28.3,11.8,1.0,2.5,0.0,47.5,1345.0,610.0,102.5,24.0,43.5,76.0,0.0,0.0,75.1,32.0,
2023-06-30,Dinner,907.5,19.0,8.0,1.0,0.0,0.0,146.3,2000.0,818.0,94.0,2.0,30.0,89.5,0.0,0.0,68.4,38.4,
2023-07-01,Breakfast,370.0,10.0,3.0,1.5,3.8,0.0,15.0,510.0,571.0,32.0,3.0,18.5,38.0,0.0,0.0,39.5,11.7,
2023-07-01,Dinner,460.0,8.0,1.0,1.0,0.0,0.0,140.0,1140.0,650.0,44.0,1.0,10.0,48.0,0.0,0.0,5.4,23.4,
2023-07-01,Lunch,1019.9,27.0,4.0,2.0,0.0,0.0,199.9,2990.1,760.0,116.0,2.0,25.0,76.0,0.0,0.0,8.4,40.7,
2023-07-02,Breakfast,280.0,7.5,2.5,1.0,2.5,0.0,15.0,380.0,506.0,25.0,2.0,16.0,28.0,0.0,0.0,35.0,7.8,
2023-07-02,Dinner,914.8,26.5,5.5,1.0,0.0,0.0,12.5,1265.2,120.0,97.0,1.0,18.5,68.0,0.0,0.0,35.0,16.4,
2023-07-02,Lunch,747.5,11.0,1.0,2.0,0.0,0.0,143.8,1920.0,690.0,87.0,2.0,12.0,65.5,0.0,0.0,57.9,35.5,
2023-07-03,Breakfast,978.0,14.0,5.8,1.0,0.0,0.2,240.0,2150.0,1176.0,105.0,11.0,14.0,101.0,0.0,0.0,54.4,57.8,
2023-07-03,Dinner,723.3,8.7,0.0,2.0,0.0,0.0,90.0,1990.0,941.3,95.3,6.0,12.0,56.0,0.0,0.0,70.8,24.4,
2023-07-04,Breakfast,255.0,6.9,2.1,1.0,2.5,0.0,11.3,350.0,412.0,22.3,2.0,13.3,26.0,0.0,0.0,28.5,7.8,
2023-07-04,Lunch,947.1,19.1,0.8,5.1,1.5,0.0,93.8,2229.2,591.3,130.8,2.0,11.0,56.0,0.0,0.0,70.8,25.5,
2023-07-04,Snacks,580.0,12.0,6.0,0.0,0.0,0.0,195.0,860.0,1171.0,51.0,13.0,28.0,67.0,0.0,0.0,45.8,27.8,
2023-07-05,Breakfast,230.0,6.3,1.8,1.0,2.5,0.0,7.5,320.0,318.0,19.5,2.0,10.5,24.0,0.0,0.0,22.0,7.8,
2023-07-05,Dinner,822.1,18.6,3.3,4.6,1.5,0.0,188.8,1734.2,1277.3,90.8,3.5,20.0,66.0,0.0,0.0,58.3,26.6,
2023-07-05,Lunch,857.1,19.1,2.8,5.1,1.5,0.0,143.8,3229.2,561.3,94.8,2.0,14.0,72.0,0.0,0.0,70.8,28.4,
2023-07-06,Breakfast,230.0,6.3,1.8,1.0,2.5,0.0,7.5,320.0,318.0,19.5,2.0,10.5,24.0,0.0,0.0,22.0,7.8,
2023-07-06,Dinner,693.8,15.4,0.8,5.1,1.5,0.0,123.8,1829.2,782.0,83.5,2.0,8.0,48.0,0.0,0.0,19.2,24.4,
2023-07-06,Lunch,682.1,17.1,2.8,4.1,1.5,0.0,133.8,2329.2,501.3,81.8,3.0,10.0,49.0,0.0,110.0,9.8,22.2,
2023-07-06,Snacks,305.0,6.8,3.3,0.0,0.0,0.0,112.5,440.0,934.0,22.5,2.0,19.5,37.0,0.0,0.0,57.0,8.3,
2023-07-07,Dinner,620.0,14.0,1.5,1.0,0.0,0.0,125.0,1440.0,816.0,65.0,8.0,14.0,57.0,0.0,0.0,28.4,17.8,
2023-07-07,Lunch,762.1,20.1,3.8,4.6,1.5,0.0,158.8,3059.2,531.3,83.8,3.5,15.0,61.0,0.0,110.0,14.3,30.3,
2023-07-07,Snacks,425.0,11.5,6.5,0.0,0.0,0.0,120.0,690.0,845.0,34.0,7.0,19.0,49.0,0.0,0.0,53.0,19.4,
2023-07-08,Breakfast,200.0,5.0,2.5,0.0,0.0,0.0,30.0,110.0,140.0,30.0,7.0,12.0,12.0,0.0,0.0,7.0,2.8,
2023-07-08,Dinner,420.0,7.0,0.0,1.0,0.0,0.0,120.0,1280.0,722.0,42.0,1.0,4.0,42.0,0.0,0.0,10.2,12.2,
2023-07-08,Lunch,904.2,26.7,4.8,6.9,2.7,0.0,214.2,3771.2,752.0,87.7,3.5,16.5,77.5,0.0,110.0,14.7,31.3,
2023-07-08,Snacks,255.0,5.5,2.5,0.0,0.0,0.0,105.0,380.0,746.0,17.0,2.0,14.0,33.0,0.0,0.0,44.0,8.3,
2023-07-09,Breakfast,200.0,7.0,1.5,0.0,0.0,0.0,5.0,160.0,94.0,23.0,7.0,10.0,15.0,0.0,0.0,18.2,5.6,
2023-07-09,Dinner,420.0,7.0,0.0,1.0,0.0,0.0,120.0,1280.0,722.0,42.0,1.0,4.0,42.0,0.0,0.0,10.2,12.2,
2023-07-09,Lunch,904.2,26.7,4.8,6.9,2.7,0.0,214.2,3771.2,752.0,87.7,3.5,16.5,77.5,0.0,110.0,14.7,31.3,
2023-07-09,Snacks,255.0,5.5,2.5,0.0,0.0,0.0,105.0,380.0,746.0,17.0,2.0,14.0,33.0,0.0,0.0,44.0,8.3,
2023-07-10,Breakfast,783.8,20.9,2.3,4.6,1.5,0.0,128.8,1799.2,846.0,86.5,8.5,16.0,60.0,0.0,0.0,32.9,23.9,
2023-07-10,Dinner,710.0,12.5,1.0,2.0,0.0,0.0,145.0,2230.0,782.0,86.0,2.0,11.0,57.0,0.0,0.0,19.2,26.4,
2023-07-10,Snacks,310.0,6.0,2.0,0.0,0.0,0.0,180.0,520.0,740.0,12.0,4.0,6.0,50.0,0.0,0.0,36.0,16.7,
2023-07-11,Breakfast,376.7,9.8,1.5,0.5,0.0,0.0,45.0,650.0,344.7,43.7,7.5,12.0,30.0,0.0,0.0,23.1,11.7,
2023-07-11,Dinner,847.3,17.0,2.0,5.3,1.9,0.0,159.8,2384.0,660.0,88.4,1.5,10.0,76.0,0.0,0.0,93.9,29.4,
2023-07-11,Lunch,551.0,11.3,2.3,1.0,0.0,0.0,172.5,1861.0,630.0,49.2,1.0,11.9,57.7,0.0,0.0,11.4,25.9,
2023-07-12,Breakfast,861.0,13.0,6.3,0.0,0.0,0.2,237.5,1080.0,1352.0,76.5,14.5,17.0,111.5,0.0,0.0,49.5,37.2,
2023-07-12,Dinner,627.7,21.3,1.5,7.7,3.1,0.0,62.7,1988.5,695.0,66.1,1.5,6.0,38.0,100.0,500.0,59.5,26.3,
2023-07-12,Lunch,660.0,30.0,18.0,0.0,9.0,0.0,0.0,180.0,180.0,102.0,6.0,36.0,6.0,0.0,0.0,0.0,0.0,
2023-07-13,Breakfast,432.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,
